user_id,n_events,n_unique_businesses,start_time,end_time
qJ7XTi3J9-lUE2b-I63ZlA,15,15,2018-03-26 14:30:21+00:00,2022-01-16 18:05:24+00:00
qJeMQLpxExtkkuJcTtjulw,17,12,2010-06-11 17:23:01+00:00,2018-11-07 21:23:35+00:00
qJvmZzLTIC417knT4SXCOA,7,7,2017-05-14 22:24:36+00:00,2020-10-13 18:46:47+00:00
qP8PrF1TTmG0rBFApo-JKg,6,6,2018-12-20 22:17:49+00:00,2019-08-18 18:01:58+00:00
qQ_FzZU1s18IilbQkhSS1g,7,5,2017-03-18 01:51:15+00:00,2019-04-11 21:08:20+00:00
qSuKs9wHgtWVO6C3kvAlvg,8,7,2015-02-16 01:51:27+00:00,2020-06-16 23:22:16+00:00
qTMK2qr6ngof4fe29qyooA,162,103,2010-02-28 20:04:23+00:00,2014-10-03 18:01:08+00:00
qVI4IvpTEh47pWuWLRiXVg,36,24,2011-02-18 02:12:38+00:00,2014-06-04 16:28:01+00:00
qVz7EgaL6qYgVKiApx8Nzw,6,6,2017-10-11 20:37:28+00:00,2017-12-31 00:03:05+00:00
qXC3g4MHQDYuq9gyrPzI-w,17,15,2012-06-14 16:20:32+00:00,2013-07-25 20:49:41+00:00
qfcixZ4nNeFsbflsHD3Dfw,9,9,2016-10-08 13:56:32+00:00,2016-11-06 23:01:25+00:00
qgLwRvE6JkK_KnbuT5AKmA,11,8,2009-11-20 03:31:20+00:00,2018-12-04 03:31:46+00:00
qh97098p3nkRDlUDzzWvQA,7,7,2017-11-05 17:17:41+00:00,2019-05-15 16:27:33+00:00
qhTa_gzOMAlVuIr1kvQNKg,5,3,2013-07-22 00:10:28+00:00,2013-08-08 01:45:55+00:00
qj4eSnrR0aZUK2OPT-qYvA,105,66,2015-06-06 00:40:04+00:00,2022-01-03 00:18:07+00:00
qjL7NhDOlly9Yj5JSRdnHA,6,5,2010-02-14 01:15:30+00:00,2018-12-31 00:22:38+00:00
qkyDoOJ4h6pmbWWdbdPMrA,11,11,2011-10-18 23:32:51+00:00,2014-08-03 14:53:09+00:00
ql8cjUqJEn7aUb26Gq49bg,82,72,2014-08-10 18:13:18+00:00,2019-05-14 03:30:05+00:00
qnIc4_kv45nUauKUUpqiKA,7,6,2018-12-18 09:06:49+00:00,2021-05-30 23:36:05+00:00
qrI4af6hudXSpHF7iigeFA,5,5,2014-04-30 19:54:46+00:00,2015-02-15 20:37:43+00:00
qsk5uijH1djK0ZmD0pqnKA,8,8,2018-05-18 00:17:23+00:00,2021-12-20 22:27:31+00:00
qsuRj329ek3rCSu6f_FEiA,8,8,2016-07-17 13:46:54+00:00,2017-07-20 19:31:34+00:00
quFH0cGNItZpGGU9FS_Q_A,8,6,2015-07-15 16:55:32+00:00,2019-09-28 21:54:13+00:00
qv1U7csVU1L5T0zP2Ot03Q,6,6,2018-03-16 22:26:39+00:00,2018-04-29 23:48:24+00:00
qwd4cN5LrkUbjzyMv9slKA,7,7,2010-07-09 16:18:20+00:00,2010-10-21 22:36:42+00:00
qznoPwnKEa6MNnVj7C_U6g,11,11,2015-11-11 16:44:18+00:00,2018-09-08 22:05:33+00:00
r3ov7FgibBx41_W74I1KiA,27,18,2010-07-06 17:44:00+00:00,2013-05-16 13:38:51+00:00
r8NjQpTwjbNpw4n_mz49DQ,14,14,2015-06-22 01:34:13+00:00,2021-08-12 14:31:19+00:00
rDy5a0ZIYxVuShBzX96jYQ,37,17,2012-01-11 13:44:40+00:00,2015-05-11 17:30:04+00:00
rGwM0TgJ5S67DRkRMi99Fw,7,4,2016-03-19 20:21:34+00:00,2017-02-22 00:04:18+00:00
rMYuU_UQejQ4PBNW93gUWg,7,7,2017-09-25 15:07:01+00:00,2021-07-24 03:36:26+00:00
rNm9bItfqHT4Y2_tXsjL2Q,55,43,2016-09-29 22:42:56+00:00,2019-10-14 00:13:18+00:00
rPXZ7akmqKq_a_oDEmi_Ig,9,9,2018-11-19 23:16:26+00:00,2019-09-14 16:42:13+00:00
rQrlI-TFTkHL3Yv2rv5a6g,12,12,2013-07-01 03:58:19+00:00,2015-07-15 19:45:21+00:00
rR14mlsyG31rZ5oedSEtuw,12,12,2014-06-06 19:19:09+00:00,2016-02-05 16:29:27+00:00
rRz7xuwKn-W-eWfMnZcR-A,5,4,2017-01-16 23:38:46+00:00,2018-12-10 12:46:36+00:00
rTRqf7-Jl7nsvbbtNAJFQg,6,4,2016-03-12 20:42:02+00:00,2017-01-14 15:11:24+00:00
rae3XnBTKX6ANvWZ6i8Y4A,97,85,2016-10-06 23:13:21+00:00,2021-12-19 03:44:28+00:00
rdyPCaD80cgRx7rPzNTRuQ,6,6,2011-07-13 05:57:49+00:00,2020-11-02 00:52:20+00:00
rfxRV2phA3s2YHD7tkS1MQ,5,5,2017-10-25 22:26:32+00:00,2017-10-30 00:19:50+00:00
rk1OhWsJ_bYVfQrLkI93XQ,7,7,2017-02-18 04:15:38+00:00,2021-09-23 02:08:10+00:00
rkDzcDOT-ijLVzp8Bq5qUA,11,11,2010-10-05 10:44:56+00:00,2018-03-10 04:44:56+00:00
rnki7PLVT7oIuYH6U0XpAQ,6,6,2015-09-13 14:11:10+00:00,2016-05-21 23:51:46+00:00
rtGnlR02bjJXp0cg-RzR6w,64,54,2015-03-09 03:28:37+00:00,2019-09-12 04:42:53+00:00
rwKrcSbr5yn_Wwpi23rNvw,13,10,2009-11-22 17:30:30+00:00,2020-09-04 20:49:15+00:00
s-IamAe1Ix6aZvbrQe9Lkg,8,7,2020-10-18 00:48:08+00:00,2021-05-02 15:11:02+00:00
s057_BvOfnKNvQquJf7VNg,16,9,2013-11-06 02:41:14+00:00,2018-07-06 22:35:02+00:00
s3IJ26fV1bLk1K0xBiwp9w,7,7,2021-03-23 19:59:32+00:00,2021-09-26 14:35:45+00:00
sA966-_1mkAldIEKf2tt4g,6,6,2017-01-13 19:29:46+00:00,2017-01-18 16:32:42+00:00
sAw0nfFSLIhn1AJi1e2oUQ,14,11,2014-05-20 05:22:17+00:00,2016-03-06 00:05:59+00:00
sFGDoz_4F_xswZIqBkKcmw,7,7,2020-01-11 01:58:53+00:00,2021-09-04 20:40:17+00:00
sKqLFcg3gGfvQrlGegl-Qg,8,8,2019-08-25 04:32:09+00:00,2021-02-27 03:36:27+00:00
sOGVdjTzOMNMlVs1RWmjcA,44,39,2008-06-16 04:04:17+00:00,2014-07-07 04:11:28+00:00
sPOo1ONS1-4EVv9bfIGq9A,5,5,2014-05-31 17:16:44+00:00,2016-10-09 20:05:21+00:00
sUxQgDzUDwD4Sh9Vo-L-ZQ,23,21,2014-06-24 22:01:48+00:00,2020-10-06 19:26:39+00:00
sVt0D9h2qTozyfifDre2Sw,11,10,2016-01-09 01:15:43+00:00,2019-08-10 15:30:38+00:00
seQwVtztnrIdVMtOutC4LA,17,16,2013-01-02 23:48:51+00:00,2021-10-20 21:01:34+00:00
skfq3_3CMZhQGVB4bOpcjA,7,6,2017-10-26 17:10:41+00:00,2019-05-28 05:29:32+00:00
ss8VEYHv_Ram2iGQ8ucxug,17,14,2015-08-01 14:35:40+00:00,2018-09-11 22:39:55+00:00
sy7tdUjMzbCMdB1kFMyHJg,10,9,2019-02-18 03:10:28+00:00,2020-11-21 18:57:03+00:00
syAUVETWFLn0eXkE4bVvRg,8,5,2010-03-22 15:14:39+00:00,2010-03-26 12:25:37+00:00
sz-6iY15Ukhcgc4CFJJ3xg,29,28,2018-09-21 19:00:08+00:00,2021-12-26 18:59:56+00:00
t-cWCcy1T6gv_JuL8Lsksw,23,23,2013-11-14 00:57:20+00:00,2020-06-07 04:52:49+00:00
t50FJnRwDezmTfOhFFPbbA,14,10,2013-05-28 17:32:08+00:00,2014-05-26 00:54:17+00:00
t54WpcV6gQWRZfK_7L20uQ,5,5,2015-09-16 00:34:40+00:00,2021-01-01 02:01:43+00:00
tCim-JokIwYtR6z5eAaroA,11,5,2016-08-02 05:06:09+00:00,2020-05-07 19:49:48+00:00
tDALsTjmosc6ELEhrRHPEA,6,6,2016-10-28 02:00:44+00:00,2018-03-24 13:10:09+00:00
tIlTwpzG6crqT44PP0d0WQ,15,14,2015-03-07 00:23:14+00:00,2021-01-29 23:58:12+00:00
tKgqP5QgDVoG0qCkFolx0w,7,7,2017-03-11 03:36:42+00:00,2018-05-04 00:51:36+00:00
tOxT1uyebPZbBuQmt51xcw,6,6,2013-04-23 21:15:19+00:00,2013-05-08 21:00:15+00:00
tT8AaOFl6oAv8gCIt_yVqg,6,6,2016-10-01 20:31:50+00:00,2017-08-12 01:30:15+00:00
tWr6wxuU9Ow4r_SIqQU0uw,5,5,2015-07-26 03:19:33+00:00,2016-10-31 17:11:16+00:00
tgEiQBZtBoGgj4cXtj-eUw,8,8,2019-12-26 17:28:47+00:00,2019-12-30 21:38:37+00:00
tjAOK9sO3SlvzSF-UYn5xA,9,8,2012-08-05 18:19:44+00:00,2015-07-01 00:20:04+00:00
tlxpbxBH8tNdM5bUmt4iww,12,12,2012-08-25 20:17:46+00:00,2015-03-03 07:55:51+00:00
tr7MN0awianpN5wKBtRgAg,13,11,2014-03-17 23:57:39+00:00,2019-01-06 18:39:46+00:00
ttXX_uQkwH0bMISF4IP3Rg,7,7,2018-01-08 19:50:48+00:00,2019-08-05 02:36:21+00:00
tvaJ_Z72YAIW8AwFCqnM-A,5,5,2018-05-16 21:44:57+00:00,2018-06-23 01:08:14+00:00
u4Jt1on97OGn3-_AfmCuaw,8,6,2015-06-07 17:32:55+00:00,2021-08-13 13:02:49+00:00
u7f8qsRYHCwWGUomm659SA,9,9,2007-10-07 13:39:28+00:00,2007-11-24 18:59:45+00:00
u8jHy4P5WhqVwNBFvfeo3Q,11,11,2018-01-21 00:08:43+00:00,2021-08-15 17:26:07+00:00
uDraUZMGBf2GYE_Z-6Ue9Q,8,7,2019-08-23 18:05:17+00:00,2021-01-21 20:01:51+00:00
uFdtg4mjDrhGc2zq7u8fjA,6,6,2016-08-29 20:19:33+00:00,2018-05-21 00:15:48+00:00
uMvlh5oocS-D9afL9SyMLA,5,5,2018-08-11 22:19:02+00:00,2018-08-12 16:32:19+00:00
uPvyXXs3XWY7iYk9Sqy-wQ,5,3,2016-05-04 21:20:24+00:00,2019-01-23 18:21:54+00:00
uSVd8L6hqe5N6k5W5nD3Qw,11,10,2014-01-25 14:52:26+00:00,2021-04-18 15:26:33+00:00
u_TkXMtQ-xOZeC569ISBLw,5,4,2019-08-10 23:56:24+00:00,2020-01-07 23:19:47+00:00
uaGusfCX2BCNb9aXeW43TA,5,5,2014-09-13 01:54:13+00:00,2014-12-31 17:26:11+00:00
ubDcRO1LhtpTXeeI9r08wA,6,5,2015-05-12 20:58:08+00:00,2015-08-03 00:41:08+00:00
ud_FXCdYEBzEmN-StimrhA,20,19,2015-07-14 23:25:38+00:00,2019-01-04 02:16:36+00:00
ugk0g6vyv2XavpoTaJSy6A,6,6,2011-04-01 00:19:28+00:00,2011-04-01 00:56:22+00:00
uqBfXS2d5nMAW1oKB6uHnA,5,5,2018-05-31 23:45:29+00:00,2018-12-04 23:44:12+00:00
uuj_1xYQDVcqUCskx9uMbw,16,14,2014-12-01 17:33:52+00:00,2015-08-09 19:06:31+00:00
uzJz5yrEKWIhKzcR3uIlsA,44,37,2011-04-09 00:04:55+00:00,2020-03-17 14:39:18+00:00
v0ybVZuZn1oz8FxrLIjPOg,10,10,2016-03-05 15:30:01+00:00,2020-04-15 18:26:46+00:00
v2uq7UUFJqaRSQNcd5K-xw,47,46,2019-02-11 16:46:34+00:00,2021-12-24 14:33:09+00:00
v6m5JohOSluoiQ4eqIEVxg,6,6,2015-03-09 05:18:31+00:00,2016-01-16 06:41:03+00:00
v8BQSU_iU9DShiGI5T00_Q,6,6,2017-07-21 16:42:41+00:00,2021-06-12 14:14:18+00:00
vDNrQU7yYNgkXfSwQCb8uA,15,14,2012-04-19 15:37:11+00:00,2019-10-01 23:19:12+00:00
vGHWoT-knZ5kNDDRaZS2lw,7,5,2013-07-30 15:09:31+00:00,2015-06-19 01:11:29+00:00
vIEAF_7LV8oQ6MJn0Q1lFA,6,5,2018-07-07 23:15:06+00:00,2019-09-07 23:33:47+00:00
vJ9d8w9Sj8lrJw8d-K1olQ,10,10,2012-01-22 21:49:07+00:00,2015-02-14 02:09:55+00:00
vM14ysC_qD69WI0HwoBMuA,9,9,2009-05-29 17:17:22+00:00,2010-09-19 16:23:41+00:00
vQAa8zdp3NSEKgCotEobbw,18,16,2013-07-19 22:13:51+00:00,2018-05-22 02:12:41+00:00
vQHh2F5wXHx0CiT4sPt74A,9,8,2016-08-29 09:39:15+00:00,2018-09-04 15:51:55+00:00
vTHOhd8DXvZT4eHndd591g,18,18,2010-06-05 14:13:36+00:00,2011-11-01 21:39:31+00:00
vVXGnFehkEoL5sNoqK4CUA,15,13,2014-03-23 18:10:22+00:00,2018-10-20 23:11:18+00:00
vZsH7VYNIa42wo4-f1svEQ,15,15,2015-03-05 17:33:28+00:00,2021-06-15 19:27:05+00:00
v_nzP2R1_wAyOw48D9ToWg,6,6,2015-05-29 16:36:24+00:00,2020-01-30 16:47:13+00:00
vaxt3aJ9U5WdgEo1PNgn_g,7,6,2015-06-26 02:31:53+00:00,2018-04-14 03:57:09+00:00
vcgEvc7YJsskN5exSG6ewA,5,5,2012-04-15 05:13:44+00:00,2014-06-12 02:18:01+00:00
vh_c8-LWkDDmZRg8KaC-xA,5,5,2017-07-06 18:15:05+00:00,2017-07-06 21:47:48+00:00
vrYuT-SgcZ67WIyZsWhbWg,9,8,2018-06-12 15:25:30+00:00,2020-09-03 20:53:12+00:00
vxeB-x3pLi6xWnDnQUaCMg,7,6,2011-03-19 16:40:39+00:00,2012-12-07 00:36:59+00:00
w6tpXm0c3iIF872A-u_GAw,17,17,2018-07-06 17:07:28+00:00,2020-12-31 05:18:18+00:00
wD_ajXsHopqvjxbQSHnGjA,5,4,2013-06-29 16:03:04+00:00,2019-05-12 11:04:29+00:00
wEeSmYi2OsqhGTKH8EX7fg,5,5,2012-09-18 04:25:52+00:00,2012-10-04 23:30:48+00:00
wEua7xjmvvMCrrYJeoN-Xg,7,7,2017-05-09 01:37:41+00:00,2018-09-02 03:30:42+00:00
wI2YTLDtbj9wkVQBiM8DEQ,6,6,2008-02-23 14:25:51+00:00,2009-04-06 11:09:38+00:00
wLRNQ5_xM9E_Am5lh9jASQ,9,6,2017-04-16 23:37:49+00:00,2020-12-05 21:46:52+00:00
wLbQ_22n5_F409Rc61IGiQ,6,6,2015-03-13 16:21:34+00:00,2016-03-31 19:38:57+00:00
wN7aftG7QsS8xktkaZ74nw,5,5,2020-01-01 16:18:57+00:00,2021-08-13 01:16:10+00:00
wTdEJv1VYUdlZ0_fS_vT5A,70,51,2010-04-12 00:36:08+00:00,2013-04-11 03:17:31+00:00
wW8_92GRWJScXy96GDNpmQ,5,5,2021-11-12 00:34:11+00:00,2021-11-14 22:23:50+00:00
wY-pfw3kF5_fWRSHpRZzXQ,6,5,2015-06-08 23:04:49+00:00,2017-01-13 23:39:57+00:00
wdgq_LkASF6ggKJSaLUNIA,9,9,2017-10-22 01:26:52+00:00,2021-03-01 20:27:07+00:00
wdyd3EkJtkTzH3sM0JmV2g,8,8,2018-04-05 19:10:15+00:00,2021-06-27 20:10:36+00:00
wggO14a49phj5eGA_KFJ5w,7,5,2012-12-27 02:32:21+00:00,2013-02-02 18:03:17+00:00
wk5KGCCry6mTVtJUJoSaqA,9,9,2018-08-23 21:46:53+00:00,2019-03-23 15:41:23+00:00
wm5g3HlFd4U91iYcqXGM2A,7,6,2018-04-25 01:42:44+00:00,2018-09-23 11:33:28+00:00
wrcVzGPGIOL2Z3Kxmg9fwg,5,4,2016-03-21 19:34:01+00:00,2018-12-03 21:53:14+00:00
wtMYSKrt3yE2r-TNp_6spA,9,8,2018-03-10 14:43:37+00:00,2020-01-07 14:40:48+00:00
wuVdyjawx8yVotASEQPn6w,14,12,2014-02-05 13:02:58+00:00,2021-03-28 15:14:06+00:00
wyq_nDwEKwa0bEsN2oT_hQ,6,5,2019-08-18 02:34:10+00:00,2020-12-30 00:37:58+00:00
x0SrRrrCqQnQQlHo58SA3A,5,3,2017-04-14 23:02:45+00:00,2018-06-27 00:08:20+00:00
xAOQlKAe8a_FfaDepK0kMw,22,21,2018-04-10 18:54:06+00:00,2022-01-18 15:13:09+00:00
xBtMG7PnChQpnpQR6O8zNQ,18,13,2015-10-24 16:55:33+00:00,2020-08-07 18:38:40+00:00
xCGRIro1UK646WZmRROHLg,36,30,2010-01-27 12:15:53+00:00,2021-09-04 20:54:27+00:00
xCeBWM3AJrUfq6YCo3U-Vw,9,8,2018-10-13 18:12:33+00:00,2020-09-26 01:14:18+00:00
xEU5fkcMNfF3yXzj7jD7jA,5,5,2019-01-29 21:57:51+00:00,2019-02-03 18:33:18+00:00
xHf19ZkzGRWRd4JcIQ0mig,8,8,2015-09-20 18:23:11+00:00,2020-10-09 21:15:21+00:00
xK10fav5yVNepAidSjl2Lg,13,11,2013-12-13 23:51:29+00:00,2021-10-18 12:45:31+00:00
xKD6xH0ga9KsMXDIwz2MCw,9,9,2007-11-12 09:01:53+00:00,2015-05-18 01:50:32+00:00
xQ1tKIQZPEuIr33V_YXWyw,35,34,2013-05-16 13:48:45+00:00,2018-10-26 01:38:04+00:00
xR8FqS8xH9SD2W9d67Zawg,7,7,2015-08-08 16:02:50+00:00,2015-10-10 08:59:05+00:00
xVL65My7jYzFTYrG4WLOWw,5,5,2016-04-12 15:40:05+00:00,2016-05-12 03:41:46+00:00
xYzAQ7TLBEotU2tzWy1n4g,6,6,2016-10-05 17:01:04+00:00,2019-11-15 00:04:26+00:00
xZx17dwUwHQmXCXEV4HDEA,16,16,2011-02-27 19:43:39+00:00,2013-10-19 00:51:33+00:00
x_ARxnT3Jeci4H3g99qgPA,6,6,2018-09-28 18:48:28+00:00,2021-04-30 00:54:51+00:00
xkrT76DZlPLGW5NfiWzxkg,6,6,2020-05-17 23:26:48+00:00,2021-08-05 19:01:35+00:00
xmy3Tfla9k58FW4H1-5-2w,5,5,2014-03-08 18:59:01+00:00,2018-06-03 22:04:33+00:00
xn45v0BaWqKJlom0CDiVQg,5,4,2014-08-18 23:18:07+00:00,2021-09-08 04:34:19+00:00
xp9ARKy_Jm34TrlG3z3UdA,15,9,2011-05-05 19:50:57+00:00,2019-01-28 19:25:40+00:00
y-vE9nQyauGck-wlM5R1PA,7,7,2014-08-04 02:44:12+00:00,2017-01-02 23:02:32+00:00
y1lzOjoBhDulOPc7v-xCOQ,63,59,2018-07-20 19:04:55+00:00,2021-09-12 16:33:06+00:00
y3_iyuUmSnAvsoFBgh7jKQ,6,6,2019-08-30 21:53:29+00:00,2021-06-13 12:32:05+00:00
y41eTjSb9kbQsA5V6bAEUQ,10,10,2019-02-06 17:46:45+00:00,2019-07-09 17:41:14+00:00
y750_nHP1Lgu9rvAtZdnsw,9,8,2016-10-30 16:21:52+00:00,2018-11-14 12:09:38+00:00
y9dZmWasGZ0dUFakw1mnzg,5,5,2015-02-12 21:42:09+00:00,2018-05-05 18:53:24+00:00
yAzWY3vyTdmLjK1blLfHiA,6,4,2019-10-13 03:27:42+00:00,2021-05-14 02:49:28+00:00
yCnKZncv0TFF4OiIEYx5pg,10,10,2015-09-12 19:50:58+00:00,2020-03-07 02:42:36+00:00
yI3nFKpz_hZMhiVh6UbXfg,9,7,2011-07-02 17:40:37+00:00,2016-06-25 06:46:33+00:00
yTHstv3r9lhwpsqnHyh6zg,6,6,2019-06-07 02:07:18+00:00,2019-09-20 16:52:17+00:00
yXhsuwDpKVD2vPdT3H5qow,17,17,2016-06-08 19:38:52+00:00,2021-08-14 13:09:21+00:00
yZ7hQ1ecvmBJRGjVVTPHhw,12,11,2016-02-21 04:31:29+00:00,2021-09-28 00:52:51+00:00
yZcwTVKnu4bsvPNnkGkbWg,5,5,2016-06-25 17:16:49+00:00,2019-11-23 22:55:49+00:00
yaDSKPoiZe13cCZtAU15vA,46,45,2013-12-16 05:15:48+00:00,2022-01-15 23:17:07+00:00
yeV0fb77bIPg2ImuNuDKmA,12,10,2020-02-21 19:15:47+00:00,2021-07-31 02:22:39+00:00
yi8MUcO3O6ALXErrFuj2_A,49,43,2008-08-12 20:48:51+00:00,2012-12-05 22:02:12+00:00
yiu7X_J6RFh8-7Dn-pKPkg,20,20,2012-03-10 20:02:34+00:00,2020-01-05 18:37:59+00:00
yoG0aATEmo3Eq0sxUlDpBQ,5,5,2011-10-28 20:20:28+00:00,2012-01-08 18:23:30+00:00
ytTcyNugEE9N3xRaUeQtWg,5,5,2018-05-02 22:49:42+00:00,2018-09-02 17:56:38+00:00
yzaPaf8QIMuDtj6nkEyeuw,9,9,2015-07-10 00:12:58+00:00,2019-09-28 23:13:15+00:00
z9h4AXLMP29mytkzDXIYOw,24,24,2018-06-02 22:44:40+00:00,2021-02-28 16:51:47+00:00
z9mQ_Bh98tfsp3ISA83zwA,22,19,2013-03-13 07:57:37+00:00,2016-04-28 21:46:32+00:00
zAF--quEXsxrIDceOAAAzA,7,7,2008-02-20 18:49:52+00:00,2016-11-12 00:11:40+00:00
zAHE7e-CDCVJo2TSYlxSXQ,7,7,2019-08-27 17:43:12+00:00,2019-12-03 17:40:31+00:00
zAv3O_apoDvS9tbGWv3DlA,12,12,2010-05-10 00:01:00+00:00,2019-06-18 19:39:13+00:00
zBAqRls7-ODf8JC9KEPrvQ,54,47,2014-07-14 02:22:28+00:00,2019-01-03 23:54:08+00:00
zBsAh1NiDw9lPfYMRFZgVA,6,5,2016-12-01 07:20:18+00:00,2020-10-25 21:58:56+00:00
zGCkAfV6LxGgdsBVJGhq2Q,5,5,2018-09-10 17:21:10+00:00,2021-12-12 19:17:17+00:00
zL_pWFM3lkVkWjAydk2oxA,5,5,2011-03-25 22:46:51+00:00,2019-10-14 16:26:24+00:00
zM6JbV30m_wMspAlzXafog,6,5,2015-10-09 05:40:35+00:00,2015-10-10 20:15:20+00:00
zV0ujEgvsCGoPsTwuur8cg,9,9,2011-06-01 12:06:51+00:00,2014-12-29 02:04:23+00:00
zXLtePKW9Gv07avI3ST93w,8,8,2012-09-18 17:24:56+00:00,2020-12-18 18:33:05+00:00
zYikFTtJpwPUSHkIweunHQ,8,8,2019-05-23 18:22:41+00:00,2021-10-12 11:08:32+00:00
zZrb6PhlsLD3L5WcZ-c0Tg,27,25,2015-04-22 00:28:26+00:00,2021-10-27 00:55:31+00:00
z_j5j0IwcjwlzBxHrcTQAw,7,6,2017-09-09 19:11:21+00:00,2019-10-06 22:07:44+00:00
za-mhBnShYZ7FDhuE1k0Ew,6,6,2013-10-26 23:45:43+00:00,2016-08-10 02:30:52+00:00
zburgin1HAiVGMRYtOQB1g,8,8,2016-10-14 22:41:52+00:00,2019-01-06 21:49:03+00:00
zgxCCHJPYpdH-otHSwlsQA,9,9,2014-12-09 14:40:34+00:00,2019-11-16 23:39:23+00:00
ziB_bQFM0Hdp8j4dkdHkyQ,27,20,2011-10-05 20:27:21+00:00,2018-10-16 17:06:12+00:00
zp0Cq6Nvd-GsAatehXwjKw,5,3,2018-04-01 22:46:39+00:00,2020-09-13 20:28:31+00:00
zr9PstOo-1m5da1TdXxESA,7,6,2011-01-31 01:43:02+00:00,2016-07-31 16:29:00+00:00
zrkXhlOzlVF1yUoN6xNR8w,5,5,2013-12-30 00:57:44+00:00,2015-05-12 11:50:15+00:00
